period_id, item, qty, order_qty1, order_qty2, order_qty3
1235,item1704,0.0,0.0,0.0,0.0
1236,item1704,0.0,0.0,0.0,0.0
1237,item1704,0.0217,0.0,0.0,0.0
1239,item1704,0.0,0.0,0.0,0.0
1240,item1704,0.0,0.0,0.0,0.0
1241,item1704,0.0019,0.0004,0.0,0.0
1242,item1704,0.0,0.0,0.0,0.0
1243,item1704,0.0026,0.0018,0.0,0.0
1244,item1704,0.0002,0.0002,0.0,0.0002
1245,item1704,0.0002,0.0,0.0002,0.0
1246,item1704,0.0036,0.0002,0.0,0.0
1247,item1704,0.0025,0.0,0.0,0.0
1248,item1704,0.1709,0.0029,0.0,0.0
1249,item1704,0.0018,0.0018,0.0,0.0003
1250,item1704,0.0242,0.0035,0.0006,0.0
1251,item1704,0.0291,0.0064,0.0,0.0
1252,item1704,1.0,0.1539,0.0,0.0
1253,item1704,0.0169,0.0069,0.0,0.0
1254,item1704,0.0436,0.0118,0.0,0.0
1255,item1704,0.0277,0.0093,0.0007,0.0064
1256,item1704,0.1145,0.0292,0.0073,0.0
1257,item1704,0.1035,0.0411,0.0,0.0039
1258,item1704,0.2271,0.0809,0.0127,0.0
1259,item1704,0.5309,0.5309,0.0,0.0
